date,RH
2020-07-24,25.33695513469895
2020-07-25,19.426812493653166
2020-07-26,20.28990731872283
2020-07-27,19.338661797482114
2020-07-28,21.56549257388552
2020-07-29,23.90441358867516
2020-07-30,18.02599996487216
2020-07-31,18.38782288915153
2020-08-01,22.015767338332306
2020-08-02,24.661392902109863
2020-08-03,21.791469418449367
2020-08-04,19.992715351023453
2020-08-05,21.343658874298434
2020-08-06,23.61259100964119
2020-08-07,27.417735070157995
2020-08-08,26.311785899284494
2020-08-09,22.352373243770575
2020-08-10,27.177745444963232
2020-08-11,32.366117814372046
2020-08-12,33.64607118146233
2020-08-13,28.890956286678374
2020-08-14,29.61725292031204
2020-08-15,31.36992864540541
2020-08-16,29.503153587562938
2020-08-17,23.462598689670006
2020-08-18,22.355996477956104
2020-08-19,21.063490378628693
2020-08-20,21.048819332660074
2020-08-21,21.473803064318336
2020-08-22,21.210379330070438
2020-08-23,23.91405360921841
2020-08-24,23.849175502970304
2020-08-25,20.263140118590023
2020-08-26,16.981790137384245
2020-08-27,13.512755507663526
2020-08-28,20.595174268430384
2020-08-29,34.145711974686215
2020-08-30,22.999042757956747
2020-08-31,26.041921481482415
2020-09-01,21.414639146078947
2020-09-02,22.58722654876355
2020-09-03,24.92749971508271
2020-09-04,23.975010101438873
2020-09-05,24.0790008114553
2020-09-06,25.940419252251044
2020-09-07,27.064539018580366
2020-09-08,25.992303765440024
2020-09-09,27.06197609620718
2020-09-10,25.292928594299635
2020-09-11,24.86659242704161
2020-09-12,23.967476217253004
2020-09-13,31.323369170935997
2020-09-14,34.51797306324765
2020-09-15,35.02333422891718
2020-09-16,29.54364413291335
2020-09-17,29.50994201393136
2020-09-18,39.49427389632868
2020-09-19,40.97081749619944
2020-09-20,34.882738279919344
2020-09-21,28.903242984724436
2020-09-22,29.428339382872622
2020-09-23,26.195991621377075
2020-09-24,20.768211847641506
2020-09-25,28.650046818417923
2020-09-26,27.935631595064525
2020-09-27,26.595254392717194
2020-09-28,25.182048046329907
2020-09-29,18.707258954074064
2020-09-30,28.7733990676252
2020-10-01,33.71353044679238
2020-10-02,35.63291456414459
2020-10-03,54.208554627907226
2020-10-04,29.329005594651708
2020-10-05,32.9675746496526
2020-10-06,27.62168751002878
2020-10-07,20.515289702632487
2020-10-08,19.822371272232292
2020-10-09,25.07028721492128
2020-10-10,29.221384779701626
2020-10-11,29.641909061779536
2020-10-12,30.830830997512603
2020-10-13,23.229410514917255
2020-10-14,25.405317963380938
2020-10-15,37.31078854587311
2020-10-16,40.05204380834035
2020-10-17,36.11839065594908
2020-10-18,22.342413287866712
2020-10-19,19.498115082885537
2020-10-20,17.61299977245433
2020-10-21,37.94546459115682
2020-10-22,82.27251311459439
2020-10-23,68.39460104469288
2020-10-24,54.148347723620596
2020-10-25,38.364576368769995
2020-10-26,52.14356079996851
2020-10-27,47.54084521536556
2020-10-28,38.95757322723122
2020-10-29,33.03560923775052
2020-10-30,29.07621570440835
2020-10-31,35.10436176930183
2020-11-01,33.929379639039674
2020-11-02,24.468646769194965
2020-11-03,29.505003795084725
2020-11-04,38.170681086933435
2020-11-05,40.02846495682559
2020-11-06,26.334492137481647
2020-11-07,46.35057234604868
2020-11-08,38.14804739554967
2020-11-09,48.90745765987915
2020-11-10,51.08989265930617
2020-11-11,36.47920330351215
2020-11-12,29.68261909535155
2020-11-13,38.476333707475874
2020-11-14,55.35054929338004
2020-11-15,38.401354235024186
2020-11-16,29.90021872708058
2020-11-17,28.2926567980406
2020-11-18,35.474812941193406
2020-11-19,35.21173477806233
2020-11-20,30.28369078655775
2020-11-21,34.0246970284272
2020-11-22,27.114754330001904
2020-11-23,19.31898665185188
2020-11-24,25.882894750558624
2020-11-25,36.81956081760663
2020-11-26,71.8648248612712
2020-11-27,60.42123381338548
2020-11-28,72.55059771032897
2020-11-29,45.37674417349672
2020-11-30,46.36166981414257
2020-12-01,49.15786183516709
2020-12-02,39.75638213786548
2020-12-03,40.37329566696555
2020-12-04,58.27694722179469
2020-12-05,81.34913134480823
2020-12-06,73.70832922717105
2020-12-07,62.527661849955
2020-12-08,68.07506082537418
2020-12-09,75.80249847292544
2020-12-10,66.8152012743508
2020-12-11,80.19012445981306
2020-12-12,68.4020548360435
2020-12-13,52.20180421836399
2020-12-14,59.639145028324656
2020-12-15,61.539626244668355
2020-12-16,51.38725787911664
2020-12-17,69.87358972608405
2020-12-18,66.00988284063742
2020-12-19,63.79482426741133
2020-12-20,68.70993881132505
2020-12-21,57.622337213849434
2020-12-22,47.743619099411056
2020-12-23,53.691475351846066
2020-12-24,56.313224758237624
2020-12-25,57.354094787563625
2020-12-26,61.718016214966426
2020-12-27,47.073372508849594
2020-12-28,46.383868273525046
2020-12-29,71.0869751894188
2020-12-30,64.50829557185588
2021-01-01,69.54098248764382
2021-01-02,70.61596272792328
2021-01-03,52.00191634063742
2021-01-04,44.584614537917844
2021-01-05,73.70129977318014
2021-01-06,75.25865395142037
2021-01-07,72.63838580820486
2021-01-08,64.88960658185408
2021-01-09,73.48628157760817
2021-01-10,68.52781844535573
2021-01-11,77.38299334345382
2021-01-12,52.8407844632568
2021-01-13,45.21938589292768
2021-01-14,50.614396455291406
2021-01-15,50.08825713579695
2021-01-16,50.40835382992966
2021-01-17,39.2584086111069
2021-01-18,41.28256461767065
2021-01-19,35.31560734735296
2021-01-20,40.79541338160741
2021-01-21,65.41178310078351
2021-01-22,73.40231501811263
2021-01-23,54.95949307653813
2021-01-24,56.0231469089865
2021-01-25,59.741879648545634
2021-01-26,63.25741255490123
2021-01-27,57.35284540653296
2021-01-28,49.58973818691565
2021-01-29,47.515848587409664
2021-01-30,55.902009635379905
2021-01-31,60.140499844959486
2021-02-01,52.629113258952046
2021-02-02,31.29639082825618
2021-02-03,35.65744712956903
2021-02-04,33.41187954976643
2021-02-05,47.45056868684726
2021-02-06,71.6405014530112
2021-02-07,67.86861507355367
2021-02-08,54.763075045781804
2021-02-09,57.24442283829915
2021-02-10,50.53372905800511
2021-02-11,43.21614965277926
2021-02-12,52.32300090621547
2021-02-13,41.08528390544099
2021-02-14,25.627536910855188
2021-02-15,30.219511142589255
2021-02-16,28.338018876628663
2021-02-17,25.125460606218056
2021-02-18,40.86788481184436
2021-02-19,30.086691174088333
2021-02-20,24.751545567699207
2021-02-21,63.16528218057044
2021-02-22,50.683795325214355
2021-02-23,40.79456301659932
2021-02-24,45.31899691470591
2021-02-25,41.82576477624663
2021-02-26,48.821157168237335
2021-02-27,50.98796327036892
2021-02-28,50.4533290461055
2021-03-01,60.48553902273423
2021-03-02,63.36612445856549
2021-03-03,58.69096481312732
2021-03-04,51.191464365411505
2021-03-05,75.56085670841473
2021-03-06,59.415465478717316
2021-03-07,74.86136140798924
2021-03-08,61.371404778908584
2021-03-09,65.11963521936246
2021-03-10,51.63586148506587
2021-03-11,40.64196120940255
2021-03-12,41.276926627863276
2021-03-13,49.1571631059387
2021-03-14,38.02179853956541
2021-03-15,38.464327940845614
2021-03-16,41.69062171624569
2021-03-17,41.50829404286615
2021-03-18,57.64473990211514
2021-03-19,72.93828381566937
2021-03-20,83.87589429830378
2021-03-21,59.83512261510295
2021-03-22,44.46735988077678
2021-03-23,40.06091796150656
2021-03-24,38.750447141978924
2021-03-25,40.34259819738142
2021-03-26,36.791366525374
2021-03-27,29.2397698227485
2021-03-28,40.16107762089663
2021-03-29,30.20162690172855
2021-03-30,24.340454117730904
2021-03-31,20.39367869506709
2021-04-01,28.69468014721264
2021-04-02,47.4496490865747
2021-04-03,42.50085489486884
2021-04-04,44.1440549881767
2021-04-05,33.68291294578897
2021-04-06,30.824738235805732
2021-04-07,45.512986146597
2021-04-08,44.93906631512087
2021-04-09,44.525223059327175
2021-04-10,59.59541212948713
2021-04-11,46.884417158187546
2021-04-12,40.428113058113404
2021-04-13,39.911888593545996
2021-04-14,58.774531609068575
2021-04-15,76.26813800270196
2021-04-16,68.16057295896756
2021-04-17,49.66258650867027
2021-04-18,38.06212565427236
2021-04-19,44.149275735121
2021-04-20,40.15485531413862
2021-04-21,41.881829248299674
2021-04-22,43.6677868551767
2021-04-23,39.652026748190515
2021-04-24,39.77398329508423
2021-04-25,57.74035821707425
2021-04-26,44.802169537770695
2021-04-27,45.16854211476309
2021-04-28,56.99633104545657
2021-04-29,50.85724239378545
2021-04-30,74.48322463301497
2021-05-01,50.511927323762826
2021-05-02,48.32875596826213
2021-05-03,51.906127234030656
2021-05-04,52.06846329224246
2021-05-05,54.19605622677268
2021-05-06,43.421359533845
2021-05-07,35.18890961496709
2021-05-08,27.00922116179105
2021-05-09,52.503051854042916
2021-05-10,56.702551528585005
2021-05-11,38.73421811291813
2021-05-12,36.552952567778284
2021-05-13,32.9573562816769
2021-05-14,33.228449011104175
2021-05-15,22.69816075543389
2021-05-16,21.700545057562543
2021-05-17,34.68184730000275
2021-05-18,28.47947080867931
2021-05-19,23.198198565181674
2021-05-20,23.70552906071069
2021-05-21,22.05755566622502
2021-05-22,28.646047406753517
2021-05-23,46.4470544409016
2021-05-24,21.987474639248365
2021-05-25,24.102348378383894
2021-05-26,31.397909701069146
2021-05-27,66.13757616997519
2021-05-28,37.66694925632452
2021-05-29,37.00484605813065
2021-05-30,28.06551626510384
2021-05-31,40.70853990558091
2021-06-01,40.53784025568552
2021-06-02,32.61359164503229
2021-06-03,36.263468705229364
2021-06-04,41.22477280424992
2021-06-05,51.707048543645826
2021-06-06,34.591355274375914
2021-06-07,26.153285714789206
2021-06-08,33.223742589046594
2021-06-09,25.104334417092875
2021-06-10,20.335846406711717
2021-06-11,25.817764981972797
2021-06-12,36.934661841277666
2021-06-13,37.320960534403625
2021-06-14,39.980292981839504
2021-06-15,38.51131535861456
2021-06-16,40.98732949272348
2021-06-17,40.70516482674878
2021-06-18,56.614729740979314
2021-06-19,59.74713624895656
2021-06-20,38.24908709178194
2021-06-21,38.378381909693424
2021-06-22,42.241377956825865
2021-06-23,32.81971679233859
2021-06-24,29.561670736513022
2021-06-25,32.3797478888512
2021-06-26,34.451294971560436
2021-06-27,28.315616263085484
2021-06-28,26.534800750496235
2021-06-29,26.46388185703007
2021-06-30,23.949435382814944
2021-07-01,23.337636220836444
2021-07-02,18.820075334459208
2021-07-03,19.193844695224044
2021-07-04,21.62571113244052
2021-07-05,19.779892110512158
2021-07-06,25.48773182938626
2021-07-07,34.646761008891374
2021-07-08,24.167951728735794
2021-07-09,15.611279874757203
2021-07-10,8.227992602148172
2021-07-11,9.262609754127052
2021-07-12,21.69651339262733
2021-07-13,20.526030442325066
2021-07-14,17.553931416138298
2021-07-15,22.511340546968704
2021-07-16,19.673206648345072
2021-07-17,23.304500041131437
2021-07-18,18.659731005925764
2021-07-19,15.362020224692289
2021-07-20,19.41139437739763
2021-07-21,18.74906205171672
2021-07-22,15.33530590437414
2021-07-23,13.28810970595937
2021-07-24,21.006106917925717
2021-07-25,23.16702869199822
2021-07-26,31.645612319396673
2021-07-27,24.01796914613324
2021-07-28,19.312383048488854
2021-07-29,15.494763004964152
2021-07-30,16.672584477461104
2021-07-31,24.995707996190585
2021-08-01,26.52099141785393
2021-08-02,24.78113120693625
2021-08-03,25.265747678600754
2021-08-04,27.200335892226015
2021-08-05,22.629401354232073
2021-08-06,24.88446499355964
2021-08-07,31.14549649661266
2021-08-08,31.977710674764957
2021-08-09,25.584798255148602
2021-08-10,24.211189062314794
2021-08-11,24.018970509878216
2021-08-12,18.699051025055766
2021-08-13,8.92629614560187
2021-08-14,7.7310649215987715
2021-08-15,10.094925533769281
2021-08-16,13.380587029149511
2021-08-17,13.307808435831072
2021-08-18,19.26080188884264
2021-08-19,22.57624406652899
2021-08-20,22.76528390080096
2021-08-21,30.15100826725711
2021-08-22,30.946642678705594
2021-08-23,21.925771536163335
2021-08-24,32.19773007080049
2021-08-25,32.77969355559387
2021-08-26,27.403066977350253
2021-08-27,28.239010190983034
2021-08-28,35.00830637835148
2021-08-29,34.77952907494957
2021-08-30,31.52378516330199
2021-08-31,31.2715204522385
2021-09-01,42.376727985891456
2021-09-02,38.973402638909484
2021-09-03,34.1416480503992
2021-09-04,27.91611891876553
2021-09-05,21.240233333632617
2021-09-06,17.86500953930591
2021-09-07,17.3792155764466
2021-09-08,24.294862440148016
2021-09-09,33.60880210210771
2021-09-10,28.73782253449237
2021-09-11,18.729926832321237
2021-09-12,16.346684248943568
2021-09-13,28.8902848608194
2021-09-14,46.262117151274175
2021-09-15,62.67799258573554
2021-09-16,49.00020746202246
2021-09-17,47.30653831331136
2021-09-18,43.813458479719145
2021-09-19,39.68302314824504
2021-09-20,41.35200659297824
2021-09-21,41.21566811706104
2021-09-22,50.9500963397216
2021-09-23,53.984598653855144
2021-09-24,36.74893235866134
2021-09-25,42.634075168226275
2021-09-26,36.15286022675521
2021-09-27,24.17797321952691
2021-09-28,29.625936000027306
2021-09-29,28.46407768659066
2021-09-30,21.47942274101096
2021-10-01,21.7096425704966
2021-10-02,22.537946345301187
2021-10-03,29.41506248741566
2021-10-04,40.74167154052176
2021-10-05,23.816042421319324
2021-10-06,16.31961412570344
2021-10-07,18.31855513243635
2021-10-08,27.1134349007414
2021-10-09,25.752439954967397
2021-10-10,23.889742505009878
2021-10-11,24.373248907734357
2021-10-12,26.73896459869964
2021-10-13,36.46062404066204
2021-10-14,26.257257671308277
2021-10-15,23.255608451075233
2021-10-16,25.392804642629432
2021-10-17,21.400722359580456
2021-10-18,20.613969141220156
2021-10-19,23.248440202490542
2021-10-20,24.377874539348653
2021-10-21,36.47920573173073
2021-10-22,40.71489459565369
2021-10-23,38.53237917798836
2021-10-24,30.23126321934761
2021-10-25,30.146142375171625
2021-10-26,38.00596321107921
2021-10-27,41.9002632948503
2021-10-28,35.32285020025654
2021-10-29,33.23988177339706
2021-10-30,25.01661935221427
2021-10-31,23.058052447000065
2021-11-01,36.87999993961415
2021-11-02,39.05930699130293
2021-11-03,68.64615189481658
2021-11-04,58.396803575154536
2021-11-05,39.276312748543596
2021-11-06,36.52544693735586
2021-11-07,34.58288606907972
2021-11-08,23.649706835920764
2021-11-09,27.18314778693271
2021-11-10,33.03331525255032
2021-11-11,29.902201279421813
2021-11-12,38.96923622849807
2021-11-13,31.416896635443702
2021-11-14,28.286089208259387
2021-11-15,35.536185097408826
2021-11-16,33.23520287752406
2021-11-17,32.28583446953553
2021-11-18,28.97686155968369
2021-11-19,46.14476232460472
2021-11-20,53.697459026773686
2021-11-21,49.57255576861141
2021-11-22,49.430248040917064
2021-11-23,75.09958876994104
2021-11-24,61.31287688419867
2021-11-25,56.969752991007645
2021-11-26,75.53929110355554
2021-11-27,53.25715381599876
2021-11-28,45.71274511978719
2021-11-29,56.84913629093825
2021-11-30,47.48223104327193
2021-12-01,45.320348974542505
2021-12-02,88.44586342241875
2021-12-03,51.32792553469737
2021-12-04,43.02960894943055
2021-12-05,57.750992957626686
2021-12-06,50.64257172422649
2021-12-07,34.133474938002074
2021-12-08,44.33200264791926
2021-12-09,60.39988582727255
2021-12-10,51.54777741713151
2021-12-11,54.06411590375208
2021-12-12,39.929211770852085
2021-12-13,40.40962179590938
2021-12-14,43.00438096198602
2021-12-15,38.098343940130874
2021-12-16,31.996070775773543
2021-12-17,34.764616456788396
2021-12-18,36.83503754830705
2021-12-19,33.274436394782654
2021-12-20,38.902279753168685
2021-12-21,38.18570928787766
2021-12-22,62.12094766501629
2021-12-23,69.72657089980272
2021-12-24,53.610806346083635
2021-12-25,84.61196484273928
2021-12-26,63.79846736494211
2021-12-27,56.91434413460709
2021-12-28,52.40744225608735
2021-12-29,38.59045681238195
2021-12-30,35.47325439944794
2022-01-01,31.94174678424763
2022-01-02,33.365990667376295
2022-01-03,31.994453555674934
2022-01-04,34.456360635749725
2022-01-05,53.698450786710744
2022-01-06,77.69438897061933
2022-01-07,50.01920554797157
2022-01-08,32.966859459790356
2022-01-09,27.289679662945005
2022-01-10,30.046791587781826
2022-01-11,50.854378232326184
2022-01-12,54.60988311607954
2022-01-13,38.09336635151801
2022-01-14,36.54977272755033
2022-01-15,39.70464211090834
2022-01-16,38.83222354213615
2022-01-17,31.714441541501014
2022-01-18,30.152758932472288
2022-01-19,32.08461612173883
2022-01-20,30.901847994458638
2022-01-21,35.72889522604884
2022-01-22,29.046726024467084
2022-01-23,34.61202505224776
2022-01-24,56.71613812006791
2022-01-25,53.5876821960941
2022-01-26,47.770370381787615
2022-01-27,42.719012431580474
2022-01-28,45.93016349478737
2022-01-29,37.76375130152595
2022-01-30,29.17671299958356
2022-01-31,27.65001983782881
2022-02-01,23.74572076751775
2022-02-02,21.726827130150877
2022-02-03,18.663874246096626
2022-02-04,29.760804829788768
2022-02-05,40.651416230226836
2022-02-06,45.211950138073185
2022-02-07,42.29003615800705
2022-02-08,35.09746531486956
2022-02-09,33.682023333305175
2022-02-10,31.9933085614267
2022-02-11,43.74299640537626
2022-02-12,39.280547163518825
2022-02-13,30.24450868677761
2022-02-14,42.50060413516184
2022-02-15,38.82936298965964
2022-02-16,19.532343630102464
2022-02-17,21.9072405503342
2022-02-18,20.1809752863843
2022-02-19,46.947940880892695
2022-02-20,42.4833568475607
2022-02-21,30.41942453544247
2022-02-22,23.47689022423639
2022-02-23,21.879864982189424
2022-02-24,25.999612581600722
2022-02-25,38.16971973621969
2022-02-26,36.80545020980253
2022-02-27,60.94580554882013
2022-02-28,60.88889356359566
2022-03-01,35.36081639246704
2022-03-02,31.614907934707933
2022-03-03,41.6359151700111
2022-03-04,50.66898239671529
2022-03-05,43.652068355194636
2022-03-06,70.75956392593169
2022-03-07,57.241989122126355
2022-03-08,44.61881015916501
2022-03-09,34.759454441746044
2022-03-10,44.91461992659822
2022-03-11,34.13072205376944
2022-03-12,56.454570415296885
2022-03-13,49.13342805542896
2022-03-14,52.663200719876365
2022-03-15,73.07716229970043
2022-03-16,63.175321075576285
2022-03-17,62.717432837730186
2022-03-18,58.93003365203126
2022-03-19,49.604703150804774
2022-03-20,41.82792277784786
2022-03-21,51.86013743921197
2022-03-22,48.374354942712564
2022-03-23,51.82407199233002
2022-03-24,61.32439914280859
2022-03-25,58.134106288240524
2022-03-26,51.8765633117419
2022-03-27,44.27228577155758
2022-03-28,34.377168984896315
2022-03-29,58.118304979133846
2022-03-30,73.5862359920822
2022-03-31,54.75826738475608
2022-04-01,45.28821515444404
2022-04-02,44.74042541563573
2022-04-03,50.484483543290985
2022-04-04,73.3061141371956
2022-04-05,49.44874297038857
2022-04-06,64.47917851536447
2022-04-07,50.883974246160854
2022-04-08,39.43450670841217
2022-04-09,35.728910209970664
2022-04-10,22.74359536532944
2022-04-11,30.666403538971124
2022-04-12,69.74149262015278
2022-04-13,60.71646230409616
2022-04-14,48.67432711665889
2022-04-15,46.468581000207905
2022-04-16,29.05914087420328
2022-04-17,23.05919679164133
2022-04-18,27.1197319422905
2022-04-19,37.68978373375787
2022-04-20,43.75667219205503
2022-04-21,42.260844559298626
2022-04-22,28.014784912498207
2022-04-23,57.644732497076276
2022-04-24,40.275753973723525
2022-04-25,41.30802027170873
2022-04-26,51.95033847023519
2022-04-27,59.947937284390974
2022-04-28,42.54076734520107
2022-04-29,41.70045671144936
2022-04-30,39.9970824318716
2022-05-01,27.484571032736053
2022-05-02,33.696983307761194
2022-05-03,48.945585259002534
2022-05-04,60.53801511144137
2022-05-05,45.03617423880029
2022-05-06,31.720308774565222
2022-05-07,26.185431487983934
2022-05-08,21.702211408124324
2022-05-09,19.63443893872799
2022-05-10,21.645838451829523
2022-05-11,16.318056102293518
2022-05-12,19.366560472109434
2022-05-13,20.726968340664055
2022-05-14,21.376927303731915
2022-05-15,33.243739851415775
2022-05-16,27.7639265650768
2022-05-17,20.961245198409685
2022-05-18,13.664792397176782
2022-05-19,9.953611980013681
2022-05-20,9.667796408802422
2022-05-21,14.17360945884274
2022-05-22,29.59664017310492
2022-05-23,22.379955963816947
2022-05-24,36.42139768090703
2022-05-25,25.67251319740851
2022-05-26,19.274443083133416
2022-05-27,15.353121696571245
2022-05-28,19.88895768102954
2022-05-29,34.22294051221925
2022-05-30,38.17911854023078
2022-05-31,29.096147168061133
2022-06-01,27.02336326358843
2022-06-02,37.74606495657898
2022-06-03,40.14525003453738
2022-06-04,38.71912536177158
2022-06-05,32.991480700423104
2022-06-06,26.41527872883784
2022-06-07,24.37958377691475
2022-06-08,26.709062966882435
2022-06-09,21.222503869680505
2022-06-10,19.946820940680876
2022-06-11,14.900270998846239
2022-06-12,15.623642745640204
2022-06-13,16.794492659767442
2022-06-14,14.963705984309799
2022-06-15,14.408494639371078
2022-06-16,20.00106810568764
2022-06-17,20.213585609532366
2022-06-18,20.45035469754189
2022-06-19,24.935555459602675
2022-06-20,29.003059237444567
2022-06-21,33.141852845606294
2022-06-22,52.44974014800558
2022-06-23,39.083046734928466
2022-06-24,38.051799155259054
2022-06-25,36.18039820321168
2022-06-26,35.48197928355181
2022-06-27,32.61072069048729
2022-06-28,22.82669287452244
2022-06-29,29.73838211289656
2022-06-30,32.03447972335201
2022-07-01,19.662905685115383
2022-07-02,24.668663406281322
2022-07-03,26.14095320428944
2022-07-04,24.578371413595683
2022-07-05,25.827991585666048
2022-07-06,27.259431476935514
2022-07-07,21.63589466162574
2022-07-08,21.73181696814733
2022-07-09,16.508002606979012
2022-07-10,15.290203171413024
2022-07-11,13.371749047627905
2022-07-12,15.573646232827302
2022-07-13,16.162092403464143
2022-07-14,12.376065957451768
2022-07-15,13.786018836565749
2022-07-16,15.570834608900709
2022-07-17,13.437273464652067
2022-07-18,19.43270178443007
2022-07-19,23.342085008535552
2022-07-20,18.851651485614507
2022-07-21,16.475430453985403
2022-07-22,15.806011330284257
2022-07-23,13.679740663546317
2022-07-24,13.580949698274143
2022-07-25,13.275770505250888
2022-07-26,15.606862656166125
2022-07-27,17.606466093470512
2022-07-28,21.27981392923657
2022-07-29,19.732361430160243
2022-07-30,15.697221595208982
2022-07-31,14.771493848520313
2022-08-01,16.007077765717256
2022-08-02,11.241472541529456
2022-08-03,14.783535595697348
2022-08-04,21.559709387948157
2022-08-05,21.96976997746501
2022-08-06,19.492066235421078
2022-08-07,25.87943807695607
2022-08-08,31.595124400708933
2022-08-09,27.570659641586634
2022-08-10,26.91426068696639
2022-08-11,27.533922397042968
2022-08-12,15.254996859865686
2022-08-13,17.124650020377942
2022-08-14,23.50548958478773
2022-08-15,33.297347703836024
2022-08-16,31.118093534438863
2022-08-17,31.69206286508357
2022-08-18,20.405841072379083
2022-08-19,14.470313889161055
2022-08-20,14.803453920287435
2022-08-21,13.2832394522619
2022-08-22,11.115972674592458
2022-08-23,15.945689229042275
2022-08-24,25.02237431772338
2022-08-25,26.729484610143484
2022-08-26,28.11709484846359
2022-08-27,32.595647153509496
2022-08-28,24.710708888632055
2022-08-29,26.272467268677794
2022-08-30,26.77907142163339
2022-08-31,34.08821881178852
2022-09-01,27.000154626971334
2022-09-02,25.996497792090743
2022-09-03,34.23080213186138
2022-09-04,37.282848095379734
2022-09-05,35.82833461648574
2022-09-06,32.54875848166875
2022-09-07,33.35567691956401
2022-09-08,27.30762779154311
2022-09-09,22.694573225008423
2022-09-10,20.387045479870523
2022-09-11,19.505515803445824
2022-09-12,18.820376772857816
2022-09-13,35.2058419511158
2022-09-14,44.196472895146975
2022-09-15,43.76496379635153
2022-09-16,41.19834732179178
2022-09-17,37.124233778004836
2022-09-18,33.71463653487316
2022-09-19,42.41254658683938
2022-09-20,42.38001444186587
2022-09-21,43.05823109556411
2022-09-22,46.22610026471779
2022-09-23,33.578165714100614
2022-09-24,38.206275351468136
2022-09-25,64.57721741875463
2022-09-26,52.980677478768
2022-09-27,42.43534039031189
2022-09-28,34.342249428135204
2022-09-29,38.64176653084014
2022-09-30,57.55830919750021
2022-10-01,32.504458793985016
2022-10-02,30.064329381421437
2022-10-03,24.003654752615308
2022-10-04,21.831043738479156
2022-10-05,21.828125648915524
2022-10-06,31.110883833164344
2022-10-07,27.148790817860494
2022-10-08,33.06324176392579
2022-10-09,33.67173419483435
2022-10-10,48.621488365643025
2022-10-11,57.557929491893304
2022-10-12,64.2105805618568
2022-10-13,60.24428818690786
2022-10-14,47.931440337964126
2022-10-15,35.8148015846684
2022-10-16,33.85790395824432
2022-10-17,27.767007578731548
2022-10-18,23.29175045286914
2022-10-19,22.96736457621458
2022-10-20,26.8039419246547
2022-10-21,29.55293094769399
2022-10-22,20.426496194557735
2022-10-23,22.101960892520538
2022-10-24,16.235604748116273
2022-10-25,14.471637204570278
2022-10-26,18.201062536485523
2022-10-27,15.635193183964892
2022-10-28,13.945903195671928
2022-10-29,14.586631156220221
2022-10-30,16.034003355754386
2022-10-31,14.416502797936124
2022-11-01,22.652035037915486
2022-11-02,25.590230424078396
2022-11-03,32.67961787661771
2022-11-04,32.91765592811908
2022-11-05,37.73538097647081
2022-11-06,35.1019484744892
2022-11-07,27.210266115313676
2022-11-08,27.321091321217267
2022-11-09,28.882887959499666
2022-11-10,38.30981518190665
2022-11-11,27.510152522088493
2022-11-12,19.87545552600158
2022-11-13,21.0794958415391
2022-11-14,18.164909758813895
2022-11-15,20.875038958151467
2022-11-16,28.50158923188847
2022-11-17,28.728435773404588
2022-11-18,49.78807883842507
2022-11-19,55.413173425425555
2022-11-20,50.11630641651452
2022-11-21,38.120188730212114
2022-11-22,54.3397733478877
2022-11-23,37.55674791863803
2022-11-24,36.32437198394216
2022-11-25,44.81340564776542
2022-11-26,32.32823941019634
2022-11-27,14.64577005115017
2022-11-28,36.62741196483832
2022-11-29,27.096357776211992
2022-11-30,20.495836416862357
2022-12-01,33.54560182219156
2022-12-02,76.15710595912685
2022-12-03,56.94319287046781
2022-12-04,46.77206816282224
2022-12-05,38.22619685616656
2022-12-06,62.91352937005275
2022-12-07,45.90868578737034
2022-12-08,48.35103716517668
2022-12-09,68.40782986245644
2022-12-10,77.18737946658133
2022-12-11,77.9039710112857
2022-12-12,62.199925133794814
2022-12-13,50.68255437392508
2022-12-14,63.16857857103698
2022-12-15,74.02808564551518
2022-12-16,74.35189152427859
2022-12-17,65.5547844013459
2022-12-18,52.14299375250508
2022-12-19,42.40264076953617
2022-12-20,42.37575469825222
2022-12-21,46.229810767309765
2022-12-22,53.029655016983995
2022-12-23,46.49649263282001
2022-12-24,44.18112133971453
2022-12-25,40.640572296675344
2022-12-26,34.44414817636254
2022-12-27,33.49476853446327
2022-12-28,33.19840351211132
2022-12-29,36.6041664658007
2022-12-30,25.03769928670957
2023-01-01,27.12436881427838
2023-01-02,30.552013583291416
2023-01-03,36.93886515769991
2023-01-04,36.193070515783
2023-01-05,39.17272820771683
2023-01-06,41.13891969718896
2023-01-07,44.705517235898846
2023-01-08,35.50658423476509
2023-01-09,61.663006970851484
2023-01-10,51.85682873239945
2023-01-11,61.11060811543348
2023-01-12,63.23912445204788
2023-01-13,49.63714896782343
2023-01-14,43.02165162690878
2023-01-15,45.37253891807785
2023-01-16,51.10091614420628
2023-01-17,46.139860319583164
2023-01-18,79.5596236210128
2023-01-19,50.886936213341706
2023-01-20,57.07803579370927
2023-01-21,63.32220532628851
2023-01-22,67.4280533164172
2023-01-23,51.5161264028599
2023-01-24,51.804165364069206
2023-01-25,52.030319267049975
2023-01-26,36.63535789802559
2023-01-27,71.85941642120171
2023-01-28,70.0064834788637
2023-01-29,52.834649791918665
2023-01-30,47.51297373504395
2023-01-31,39.04499139817719
2023-02-01,34.172550342079
2023-02-02,38.48291392351307
2023-02-03,47.67669754805099
2023-02-04,44.52635310308264
2023-02-05,34.5371056497164
2023-02-06,37.26910914723975
2023-02-07,45.3469623638327
2023-02-08,43.67468507348985
2023-02-09,41.247576817031344
2023-02-10,44.0548066686789
2023-02-11,36.42815049956143
2023-02-12,34.71155124249946
2023-02-13,35.01436353286732
2023-02-14,52.48847908557802
